timestamp,FPS,num_objects,confidences,conf_max,conf_min,conf_mean,conf_std
2026-02-23 22:06:59.489887,39.5,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.541877,38.19,1,[0.2739297151565552],0.2739297151565552,0.2739297151565552,0.2739297151565552,
2026-02-23 22:06:59.585033,37.14,1,[0.5223416090011597],0.5223416090011597,0.5223416090011597,0.5223416090011597,
2026-02-23 22:06:59.630962,32.33,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.676611,28.21,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.717406,26.91,1,[0.3658267557621002],0.3658267557621002,0.3658267557621002,0.3658267557621002,
2026-02-23 22:06:59.746745,27.16,1,[0.3529319167137146],0.3529319167137146,0.3529319167137146,0.3529319167137146,
2026-02-23 22:06:59.771808,28.33,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.815142,27.26,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.844585,26.56,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.880785,26.92,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.924812,27.25,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.950714,28.79,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.974235,30.86,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.994226,33.72,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.051504,33.02,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.092628,32.04,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.125816,31.04,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.156461,31.99,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.192347,31.42,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.217201,32.59,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.258332,32.77,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.290545,32.04,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.339990,29.81,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.372362,27.84,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.417479,28.31,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.438650,30.53,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.482011,29.86,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.524690,28.96,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.556075,29.32,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.588721,28.41,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.632448,28.27,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.680653,27.23,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.726574,27.37,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.772300,26.5,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:07:00.806586,27.2,2,"[0.3427508771419525, 0.33034440875053406]",0.3427508771419525,0.33034440875053406,0.3365476429462433,0.00877269793014855
2026-02-23 22:07:00.852395,24.73,2,"[0.35676413774490356, 0.3310905992984772]",0.35676413774490356,0.3310905992984772,0.34392736852169037,0.01815393313252164
2026-02-23 22:07:00.888260,25.22,1,[0.3009471595287323],0.3009471595287323,0.3009471595287323,0.3009471595287323,
2026-02-23 22:07:00.934186,25.05,1,[0.30746543407440186],0.30746543407440186,0.30746543407440186,0.30746543407440186,
2026-02-23 22:07:00.986469,23.75,2,"[0.8096954226493835, 0.6171591281890869]",0.8096954226493835,0.6171591281890869,0.7134272754192352,0.13614371943740566
